CustomerID,AcqChannel,Device,MacroRegion,MicroZone,PrimaryGoal,LoyaltyTier,RewardPoints,ProjectedLTV,CustomerReturnRatePct
CUST-4387,Paid Social,iOS App,South,Zone-9,Muscle Gain,Bronze,499,1093.02,0.0
CUST-4388,Paid Social,Mobile Web,South,Zone-4,General Health,Bronze,787,1096.58,0.0
CUST-4389,Influencer,Mobile Web,West,Zone-7,Weight Loss,Bronze,4479,907.63,38.0
CUST-4390,Paid Social,Mobile Web,North,Zone-3,General Health,Bronze,4256,847.18,7.0
CUST-4391,Organic,Desktop,North,Zone-5,Weight Loss,Silver,2733,846.24,22.0
CUST-4392,Organic,iOS App,East,Zone-6,General Health,Silver,2248,1478.12,9.0
CUST-4393,Organic,Mobile Web,South,Zone-2,Muscle Gain,Silver,2293,2327.93,7.0
CUST-4394,Paid Social,Mobile Web,North,Zone-5,Muscle Gain,Gold,1941,855.31,0.0
CUST-4395,Paid Social,iOS App,South,Zone-6,Endurance,Gold,811,970.91,9.0
CUST-4396,Paid Social,iOS App,South,Zone-8,General Health,Bronze,3281,1863.0,0.0
CUST-4397,Search,iOS App,North,Zone-4,Weight Loss,Bronze,3222,1348.42,12.0
CUST-4398,Influencer,iOS App,West,Zone-6,Weight Loss,Bronze,1214,294.5,22.0
CUST-4399,Influencer,iOS App,South,Zone-6,General Health,Silver,2187,196.63,0.0
CUST-4400,Paid Social,iOS App,West,Zone-5,Weight Loss,Bronze,4014,863.09,0.0
CUST-4401,Search,iOS App,East,Zone-3,General Health,Bronze,2444,1071.49,0.0
CUST-4402,Influencer,iOS App,West,Zone-4,General Health,Bronze,2747,595.26,25.0
CUST-4403,Organic,iOS App,South,Zone-1,Muscle Gain,Bronze,205,989.51,0.0
CUST-4404,Organic,iOS App,North,Zone-2,Endurance,Bronze,4671,646.68,0.0
CUST-4405,Paid Social,Desktop,East,Zone-1,Weight Loss,Bronze,4902,1378.94,8.0
CUST-4406,Paid Social,iOS App,East,Zone-2,Endurance,Bronze,13,812.35,0.0
CUST-4407,Paid Social,iOS App,North,Zone-3,Endurance,Bronze,769,819.48,11.0
CUST-4408,Organic,iOS App,North,Zone-6,Endurance,Bronze,4826,1605.85,0.0
CUST-4409,Organic,Android App,East,Zone-3,General Health,Gold,3599,937.74,0.0
CUST-4410,Paid Social,Android App,West,Zone-5,Muscle Gain,Gold,1418,391.71,0.0
CUST-4411,Search,Android App,South,Zone-6,Endurance,Bronze,3884,352.86,0.0
CUST-4412,Search,iOS App,North,Zone-2,Muscle Gain,Bronze,4737,1505.81,8.0
CUST-4413,Paid Social,iOS App,West,Zone-7,Endurance,Bronze,3859,2061.96,0.0
CUST-4414,Search,Android App,North,Zone-2,Endurance,Bronze,290,1542.9,8.0
CUST-4415,Search,Mobile Web,East,Zone-5,Endurance,Silver,4258,1517.54,0.0
CUST-4416,Paid Social,Mobile Web,North,Zone-4,Weight Loss,Bronze,1867,1161.06,10.0
CUST-4417,Organic,Desktop,West,Zone-7,General Health,Bronze,4215,1092.92,7.0
CUST-4418,Paid Social,iOS App,North,Zone-6,Weight Loss,Bronze,1163,587.49,0.0
CUST-4419,Paid Social,Android App,East,Zone-9,General Health,Gold,3975,680.08,0.0
CUST-4420,Search,Desktop,East,Zone-7,General Health,Bronze,1346,1358.8,8.0
CUST-4421,Paid Social,Desktop,South,Zone-6,General Health,Silver,3532,793.22,11.0
CUST-4422,Influencer,Mobile Web,North,Zone-3,Muscle Gain,Bronze,1468,326.77,25.0
CUST-4423,Influencer,iOS App,South,Zone-8,Weight Loss,Bronze,3321,576.77,11.0
CUST-4424,Search,iOS App,North,Zone-9,Weight Loss,Bronze,1773,357.39,0.0
CUST-4425,Paid Social,Desktop,West,Zone-3,General Health,Bronze,3497,884.18,0.0
CUST-4426,Paid Social,iOS App,East,Zone-5,Weight Loss,Bronze,2078,607.11,17.0
CUST-4427,Paid Social,iOS App,South,Zone-5,Muscle Gain,Bronze,475,1547.93,0.0
CUST-4428,Search,iOS App,West,Zone-6,Weight Loss,Bronze,1374,404.02,0.0
CUST-4429,Paid Social,Desktop,South,Zone-8,Weight Loss,Gold,418,549.56,0.0
CUST-4430,Paid Social,iOS App,West,Zone-9,Endurance,Gold,465,1023.49,0.0
CUST-4431,Paid Social,iOS App,South,Zone-1,Endurance,Bronze,2130,794.39,0.0
CUST-4432,Paid Social,Mobile Web,West,Zone-6,Weight Loss,Silver,2659,822.0,12.0
CUST-4433,Paid Social,iOS App,South,Zone-3,Weight Loss,Bronze,2373,851.88,0.0
CUST-4434,Paid Social,iOS App,East,Zone-3,Weight Loss,Bronze,1573,1094.11,7.0
CUST-4435,Paid Social,Desktop,South,Zone-3,General Health,Bronze,3658,1611.33,0.0
CUST-4436,Paid Social,iOS App,North,Zone-9,Weight Loss,Bronze,1856,846.69,0.0
CUST-4437,Organic,Android App,West,Zone-4,General Health,Silver,957,945.88,0.0
CUST-4438,Paid Social,Desktop,South,Zone-4,Weight Loss,Bronze,1142,1241.97,0.0
CUST-4439,Paid Social,iOS App,East,Zone-8,General Health,Bronze,2665,442.77,10.0
CUST-4440,Organic,iOS App,North,Zone-1,Endurance,Bronze,710,653.79,0.0
CUST-4441,Search,Android App,North,Zone-7,General Health,Bronze,4181,644.01,10.0
CUST-4442,Search,iOS App,North,Zone-4,Muscle Gain,Bronze,959,1162.57,0.0
CUST-4443,Paid Social,iOS App,South,Zone-7,Muscle Gain,Bronze,3631,989.17,7.0
CUST-4444,Organic,iOS App,North,Zone-4,Muscle Gain,Bronze,913,1302.51,8.0
CUST-4445,Organic,Mobile Web,East,Zone-1,Endurance,Silver,3979,922.72,0.0
CUST-4446,Organic,Android App,North,Zone-9,Weight Loss,Bronze,614,1580.39,0.0
CUST-4447,Paid Social,iOS App,East,Zone-3,General Health,Bronze,1392,1581.72,0.0
CUST-4448,Paid Social,Desktop,South,Zone-8,Weight Loss,Silver,2733,1812.78,0.0
CUST-4449,Organic,iOS App,North,Zone-1,General Health,Bronze,466,811.74,9.0
CUST-4450,Paid Social,Mobile Web,South,Zone-5,Muscle Gain,Bronze,4816,2593.06,0.0
CUST-4451,Organic,iOS App,South,Zone-4,Muscle Gain,Silver,1350,973.47,8.0
CUST-4452,Paid Social,Mobile Web,East,Zone-9,Muscle Gain,Bronze,2545,1181.65,8.0
CUST-4453,Organic,iOS App,South,Zone-3,Endurance,Gold,1885,741.66,12.0
CUST-4454,Influencer,iOS App,East,Zone-5,Muscle Gain,Silver,928,429.44,29.0
CUST-4455,Paid Social,iOS App,East,Zone-5,Weight Loss,Bronze,4453,1450.87,0.0
CUST-4456,Organic,Mobile Web,South,Zone-6,Muscle Gain,Silver,3272,2450.14,6.0
CUST-4457,Search,iOS App,South,Zone-4,Endurance,Bronze,2852,377.4,0.0
CUST-4458,Organic,Android App,North,Zone-2,Muscle Gain,Bronze,1856,1062.32,7.0
CUST-4459,Search,iOS App,West,Zone-7,Endurance,Bronze,986,714.29,0.0
CUST-4460,Search,iOS App,North,Zone-7,Muscle Gain,Bronze,4534,1029.49,0.0
CUST-4461,Organic,iOS App,North,Zone-4,General Health,Silver,4217,844.88,0.0
CUST-4462,Organic,iOS App,South,Zone-1,Weight Loss,Bronze,4781,1133.62,0.0
CUST-4463,Paid Social,Android App,East,Zone-9,Endurance,Bronze,2027,594.71,0.0
CUST-4464,Paid Social,Desktop,West,Zone-1,Endurance,Silver,1500,1347.74,0.0
CUST-4465,Organic,Desktop,North,Zone-7,Weight Loss,Bronze,2004,1419.02,15.0
CUST-4466,Organic,Desktop,East,Zone-6,Endurance,Bronze,1775,661.2,0.0
CUST-4467,Paid Social,Desktop,South,Zone-4,Muscle Gain,Bronze,4756,693.14,22.0
CUST-4468,Organic,Android App,South,Zone-1,Weight Loss,Bronze,3182,926.69,0.0
CUST-4469,Paid Social,Android App,North,Zone-8,Muscle Gain,Bronze,47,1281.56,15.0
CUST-4470,Search,Android App,South,Zone-4,Weight Loss,Bronze,1170,605.42,14.0
CUST-4471,Organic,iOS App,East,Zone-1,Endurance,Silver,3913,1185.1,0.0
CUST-4472,Organic,Desktop,West,Zone-2,Endurance,Bronze,4897,601.65,0.0
CUST-4473,Organic,iOS App,South,Zone-4,Endurance,Bronze,3092,1083.66,10.0
CUST-4474,Search,Desktop,South,Zone-5,Muscle Gain,Bronze,3054,1373.94,0.0
CUST-4475,Paid Social,Android App,South,Zone-9,General Health,Gold,3228,641.7,0.0
CUST-4476,Influencer,iOS App,North,Zone-6,Muscle Gain,Silver,4595,325.63,58.0
CUST-4477,Paid Social,Desktop,East,Zone-5,Endurance,Bronze,2913,708.32,11.0
CUST-4478,Paid Social,iOS App,South,Zone-1,Endurance,Bronze,1971,1436.87,0.0
CUST-4479,Search,Mobile Web,North,Zone-5,General Health,Silver,1168,1417.83,0.0
CUST-4480,Search,Desktop,North,Zone-4,Muscle Gain,Bronze,4243,1634.45,5.0
CUST-4481,Organic,iOS App,North,Zone-1,Endurance,Bronze,4934,972.21,8.0
CUST-4482,Paid Social,iOS App,East,Zone-7,Endurance,Bronze,4402,1547.82,20.0
CUST-4483,Organic,Mobile Web,East,Zone-2,Muscle Gain,Silver,4677,673.72,0.0
CUST-4484,Search,Android App,East,Zone-3,Endurance,Bronze,4843,257.62,20.0
CUST-4485,Influencer,iOS App,North,Zone-9,Muscle Gain,Bronze,1490,127.37,33.0
CUST-4486,Organic,Desktop,West,Zone-7,Muscle Gain,Bronze,3928,999.2,20.0
CUST-4487,Organic,Android App,West,Zone-7,Endurance,Gold,1914,1352.79,0.0
CUST-4488,Paid Social,Desktop,West,Zone-2,Endurance,Bronze,4163,774.66,0.0
CUST-4489,Organic,Mobile Web,West,Zone-7,Muscle Gain,Silver,1848,939.63,0.0
CUST-4490,Organic,Android App,East,Zone-1,Muscle Gain,Bronze,699,880.43,0.0
CUST-4491,Organic,Desktop,North,Zone-1,Weight Loss,Bronze,4169,841.58,7.0
CUST-4492,Paid Social,iOS App,West,Zone-6,Muscle Gain,Silver,1859,640.64,15.0
CUST-4493,Paid Social,Desktop,East,Zone-4,General Health,Bronze,4765,1262.18,14.0
CUST-4494,Organic,Desktop,East,Zone-1,Muscle Gain,Bronze,4202,674.85,0.0
CUST-4495,Paid Social,Mobile Web,East,Zone-4,Weight Loss,Bronze,4585,1009.17,8.0
CUST-4496,Paid Social,Desktop,East,Zone-8,Endurance,Bronze,4379,1431.07,0.0
CUST-4497,Search,iOS App,South,Zone-4,Endurance,Bronze,3373,776.4,20.0
CUST-4498,Search,Android App,North,Zone-3,Endurance,Bronze,4148,767.96,0.0
CUST-4499,Paid Social,Desktop,North,Zone-8,Muscle Gain,Silver,4063,379.12,17.0
CUST-4500,Organic,iOS App,East,Zone-5,General Health,Bronze,4412,1932.27,0.0
CUST-4501,Search,iOS App,South,Zone-4,Muscle Gain,Bronze,1789,634.09,12.0
CUST-4502,Paid Social,Android App,West,Zone-6,Endurance,Silver,4545,1743.13,0.0
CUST-4503,Organic,iOS App,West,Zone-6,General Health,Silver,2127,2769.8,0.0
CUST-4504,Paid Social,Android App,West,Zone-5,Weight Loss,Bronze,3934,1059.23,33.0
CUST-4505,Influencer,Android App,West,Zone-1,Endurance,Gold,4267,648.94,17.0
CUST-4506,Paid Social,iOS App,West,Zone-3,Weight Loss,Silver,101,972.96,8.0
CUST-4507,Influencer,iOS App,North,Zone-2,Weight Loss,Gold,2630,198.91,17.0
CUST-4508,Organic,iOS App,North,Zone-1,Muscle Gain,Bronze,2539,1410.17,8.0
CUST-4509,Paid Social,Android App,East,Zone-7,Muscle Gain,Bronze,1214,677.49,0.0
CUST-4510,Paid Social,iOS App,East,Zone-6,Weight Loss,Bronze,2695,2289.99,0.0
CUST-4511,Organic,Android App,East,Zone-1,General Health,Bronze,2841,799.97,0.0
CUST-4512,Paid Social,iOS App,North,Zone-2,General Health,Bronze,3231,882.0,0.0
CUST-4513,Search,iOS App,North,Zone-5,Weight Loss,Silver,382,1590.79,10.0
CUST-4514,Search,Android App,South,Zone-7,General Health,Bronze,1967,933.93,0.0
CUST-4515,Paid Social,iOS App,West,Zone-2,General Health,Bronze,1138,841.98,0.0
CUST-4516,Organic,Desktop,South,Zone-9,Endurance,Bronze,4712,1312.0,22.0
CUST-4517,Paid Social,Desktop,North,Zone-8,Endurance,Bronze,518,908.04,0.0
CUST-4518,Organic,iOS App,West,Zone-6,General Health,Bronze,1081,243.75,0.0
CUST-4519,Paid Social,Desktop,North,Zone-3,Muscle Gain,Bronze,29,747.95,9.0
CUST-4520,Influencer,Desktop,West,Zone-2,Endurance,Silver,3380,731.9,18.0
CUST-4521,Search,iOS App,West,Zone-3,Endurance,Bronze,2207,1869.88,0.0
CUST-4522,Paid Social,iOS App,East,Zone-4,Endurance,Bronze,38,784.73,0.0
CUST-4523,Paid Social,iOS App,West,Zone-3,Endurance,Bronze,1833,1521.58,0.0
CUST-4524,Search,Desktop,East,Zone-4,General Health,Bronze,3337,1283.66,0.0
CUST-4525,Paid Social,Desktop,West,Zone-4,Muscle Gain,Bronze,1121,1237.46,10.0
CUST-4526,Organic,Android App,North,Zone-9,Muscle Gain,Gold,0,1180.95,0.0
CUST-4527,Search,Android App,South,Zone-3,Muscle Gain,Bronze,1452,957.5,7.0
CUST-4528,Influencer,iOS App,West,Zone-7,Muscle Gain,Gold,4764,314.79,11.0
CUST-4529,Search,iOS App,South,Zone-7,General Health,Silver,853,2615.85,0.0
CUST-4530,Paid Social,Mobile Web,South,Zone-6,Muscle Gain,Silver,183,628.33,0.0
CUST-4531,Organic,Mobile Web,South,Zone-2,General Health,Bronze,246,1146.89,0.0
CUST-4532,Paid Social,iOS App,East,Zone-2,General Health,Bronze,2102,601.49,0.0
CUST-4533,Organic,Desktop,East,Zone-4,General Health,Bronze,2836,1128.84,0.0
CUST-4534,Search,Android App,West,Zone-8,Endurance,Bronze,259,527.2,0.0
CUST-4535,Organic,iOS App,North,Zone-7,Weight Loss,Bronze,4873,1430.91,8.0
CUST-4536,Influencer,Desktop,West,Zone-4,Weight Loss,Bronze,4037,464.95,14.0
CUST-4537,Paid Social,Android App,West,Zone-1,General Health,Bronze,2730,1876.41,10.0
CUST-4538,Organic,iOS App,East,Zone-7,Muscle Gain,Bronze,1612,1354.55,0.0
CUST-4539,Paid Social,iOS App,East,Zone-6,General Health,Gold,1266,617.98,22.0
CUST-4540,Search,iOS App,North,Zone-6,Weight Loss,Bronze,4901,1103.77,0.0
CUST-4541,Organic,Desktop,South,Zone-8,Weight Loss,Bronze,401,1531.08,0.0
CUST-4542,Organic,Desktop,East,Zone-5,Endurance,Silver,1856,1231.99,0.0
CUST-4543,Organic,iOS App,East,Zone-4,General Health,Bronze,4005,666.45,0.0
CUST-4544,Organic,iOS App,West,Zone-7,Muscle Gain,Silver,2933,2457.2,11.0
CUST-4545,Paid Social,iOS App,West,Zone-6,Weight Loss,Silver,2975,1182.64,0.0
CUST-4546,Paid Social,iOS App,South,Zone-2,General Health,Silver,3697,741.47,0.0
CUST-4547,Organic,iOS App,South,Zone-9,General Health,Bronze,2317,1104.59,7.0
CUST-4548,Organic,Desktop,South,Zone-7,Endurance,Bronze,79,919.98,11.0
CUST-4549,Paid Social,Android App,West,Zone-6,Muscle Gain,Bronze,3754,1634.99,8.0
CUST-4550,Paid Social,Android App,East,Zone-2,Muscle Gain,Silver,2246,848.3,0.0
CUST-4551,Influencer,iOS App,South,Zone-3,General Health,Bronze,2231,495.16,0.0
CUST-4552,Influencer,iOS App,North,Zone-3,Weight Loss,Bronze,4702,515.19,0.0
CUST-4553,Paid Social,Android App,South,Zone-7,Weight Loss,Gold,352,1779.71,8.0
CUST-4554,Influencer,iOS App,East,Zone-7,General Health,Bronze,4141,563.32,29.0
CUST-4555,Organic,iOS App,North,Zone-5,Endurance,Bronze,932,1338.41,15.0
CUST-4556,Organic,iOS App,East,Zone-3,Endurance,Silver,3916,601.74,0.0
CUST-4557,Organic,iOS App,North,Zone-3,Muscle Gain,Bronze,1990,1771.65,0.0
CUST-4558,Paid Social,iOS App,South,Zone-3,Muscle Gain,Bronze,2629,1317.75,0.0
CUST-4559,Organic,Mobile Web,East,Zone-6,General Health,Bronze,1473,564.36,0.0
CUST-4560,Organic,Android App,South,Zone-7,Endurance,Bronze,3010,1292.37,8.0
CUST-4561,Influencer,Mobile Web,South,Zone-5,Weight Loss,Bronze,4920,320.05,45.0
CUST-4562,Influencer,Android App,East,Zone-1,Muscle Gain,Silver,1381,179.77,29.0
CUST-4563,Organic,Android App,East,Zone-1,Weight Loss,Gold,467,731.89,0.0
CUST-4564,Influencer,iOS App,West,Zone-7,Endurance,Bronze,866,679.92,0.0
CUST-4565,Search,Mobile Web,South,Zone-2,Endurance,Silver,826,1499.32,0.0
CUST-4566,Paid Social,Android App,South,Zone-8,General Health,Bronze,1220,690.77,0.0
CUST-4567,Organic,Desktop,North,Zone-4,Endurance,Silver,1805,1049.01,11.0
CUST-4568,Organic,Desktop,South,Zone-1,Weight Loss,Bronze,3516,704.39,0.0
CUST-4569,Search,iOS App,South,Zone-9,Weight Loss,Bronze,452,515.32,25.0
CUST-4570,Search,Android App,North,Zone-3,Muscle Gain,Silver,4095,1168.29,13.0
CUST-4571,Paid Social,Android App,East,Zone-7,Endurance,Bronze,2482,825.93,14.0
CUST-4572,Paid Social,iOS App,South,Zone-9,Muscle Gain,Silver,1021,606.61,9.0
CUST-4573,Search,Android App,West,Zone-4,Weight Loss,Bronze,2047,865.88,0.0
CUST-4574,Paid Social,iOS App,North,Zone-8,Muscle Gain,Bronze,3287,1318.2,0.0
CUST-4575,Search,iOS App,North,Zone-7,Muscle Gain,Bronze,4867,1348.54,6.0
CUST-4576,Organic,Android App,South,Zone-3,Weight Loss,Gold,1570,1697.04,0.0
CUST-4577,Organic,Android App,South,Zone-3,Endurance,Bronze,1661,1501.33,11.0
CUST-4578,Paid Social,iOS App,East,Zone-8,Muscle Gain,Bronze,3343,1579.51,0.0
CUST-4579,Organic,Desktop,South,Zone-5,Muscle Gain,Silver,4622,699.39,0.0
CUST-4580,Search,iOS App,East,Zone-3,Weight Loss,Bronze,4770,778.19,0.0
CUST-4581,Search,iOS App,West,Zone-3,Weight Loss,Silver,3529,619.06,0.0
CUST-4582,Paid Social,iOS App,East,Zone-5,Muscle Gain,Silver,2884,2559.5,7.0
CUST-4583,Paid Social,iOS App,North,Zone-9,Weight Loss,Bronze,392,267.43,25.0
CUST-4584,Organic,Android App,South,Zone-7,Muscle Gain,Bronze,3203,638.33,0.0
CUST-4585,Paid Social,iOS App,South,Zone-9,Weight Loss,Bronze,4770,809.76,7.0
CUST-4586,Paid Social,iOS App,West,Zone-9,Endurance,Gold,2680,639.61,12.0
CUST-4587,Paid Social,Android App,North,Zone-9,Endurance,Gold,2946,734.53,11.0
CUST-4588,Paid Social,iOS App,North,Zone-6,General Health,Bronze,2271,494.93,0.0
CUST-4589,Organic,iOS App,South,Zone-2,Weight Loss,Silver,2101,1729.51,0.0
CUST-4590,Search,iOS App,North,Zone-5,Endurance,Bronze,3625,1007.74,0.0
CUST-4591,Paid Social,iOS App,South,Zone-4,Muscle Gain,Bronze,3005,790.98,15.0
CUST-4592,Organic,Desktop,North,Zone-3,General Health,Bronze,931,1332.43,8.0
CUST-4593,Influencer,Android App,North,Zone-9,Weight Loss,Bronze,2126,1008.37,14.0
CUST-4594,Paid Social,Android App,East,Zone-5,General Health,Bronze,348,628.43,0.0
CUST-4595,Paid Social,Android App,West,Zone-2,Endurance,Silver,3141,1500.32,0.0
CUST-4596,Influencer,Android App,North,Zone-3,General Health,Silver,3074,289.19,36.0
CUST-4597,Paid Social,iOS App,West,Zone-2,Endurance,Silver,4610,2174.32,0.0
CUST-4598,Paid Social,Android App,North,Zone-6,General Health,Bronze,1821,802.73,0.0
CUST-4599,Paid Social,Android App,East,Zone-8,Endurance,Bronze,508,600.82,0.0
CUST-4600,Search,iOS App,South,Zone-1,General Health,Bronze,1208,1377.68,13.0
CUST-4601,Paid Social,iOS App,North,Zone-1,General Health,Bronze,1823,345.36,25.0
CUST-4602,Organic,Android App,East,Zone-9,Endurance,Bronze,4705,2479.61,7.0
CUST-4603,Paid Social,Desktop,East,Zone-2,Endurance,Bronze,1723,1860.64,0.0
CUST-4604,Organic,Desktop,North,Zone-7,Endurance,Bronze,2344,1752.41,0.0
CUST-4605,Paid Social,Desktop,East,Zone-1,Endurance,Bronze,1359,1495.62,0.0
CUST-4606,Search,iOS App,West,Zone-3,Endurance,Silver,3910,1093.05,14.0
CUST-4607,Search,iOS App,South,Zone-3,General Health,Bronze,1871,324.98,0.0
CUST-4608,Paid Social,Desktop,North,Zone-6,General Health,Bronze,4730,402.46,14.0
CUST-4609,Paid Social,iOS App,North,Zone-6,Weight Loss,Gold,1973,1343.5,0.0
CUST-4610,Search,Android App,North,Zone-2,Weight Loss,Silver,2979,1204.42,0.0
CUST-4611,Organic,Android App,South,Zone-7,Endurance,Bronze,4160,966.36,8.0
CUST-4612,Organic,Desktop,West,Zone-1,Weight Loss,Bronze,1433,1171.71,0.0
CUST-4613,Influencer,iOS App,North,Zone-6,Endurance,Gold,422,327.84,25.0
CUST-4614,Search,Android App,East,Zone-7,Weight Loss,Bronze,3114,1075.58,0.0
CUST-4615,Paid Social,iOS App,South,Zone-8,Muscle Gain,Silver,3465,1008.11,0.0
CUST-4616,Organic,Android App,South,Zone-3,Endurance,Bronze,4724,633.45,0.0
CUST-4617,Search,iOS App,North,Zone-8,Endurance,Silver,2773,1706.32,38.0
CUST-4618,Influencer,iOS App,North,Zone-8,Weight Loss,Bronze,424,934.34,38.0
CUST-4619,Organic,iOS App,West,Zone-5,General Health,Bronze,979,742.83,9.0
CUST-4620,Search,Android App,South,Zone-8,Muscle Gain,Silver,2462,1330.55,10.0
CUST-4621,Paid Social,Mobile Web,North,Zone-2,Muscle Gain,Bronze,274,1005.95,0.0
CUST-4622,Organic,Desktop,East,Zone-6,General Health,Bronze,3805,490.17,0.0
CUST-4623,Organic,Mobile Web,South,Zone-7,General Health,Bronze,525,0.0,100.0
CUST-4624,Paid Social,Mobile Web,West,Zone-4,Endurance,Bronze,4447,1666.24,0.0
CUST-4625,Influencer,iOS App,South,Zone-7,Weight Loss,Bronze,3733,987.81,12.0
CUST-4626,Organic,Desktop,North,Zone-8,Weight Loss,Gold,3100,560.25,11.0
CUST-4627,Paid Social,iOS App,North,Zone-3,Muscle Gain,Gold,393,2010.72,0.0
CUST-4628,Paid Social,Desktop,West,Zone-4,General Health,Bronze,4617,532.43,8.0
CUST-4629,Search,Android App,East,Zone-3,Endurance,Silver,1146,466.81,0.0
CUST-4630,Organic,Desktop,East,Zone-9,Weight Loss,Bronze,3037,1059.71,8.0
CUST-4631,Paid Social,iOS App,North,Zone-1,Weight Loss,Bronze,4777,576.92,11.0
CUST-4632,Search,Android App,East,Zone-2,Weight Loss,Bronze,4173,786.98,0.0
CUST-4633,Paid Social,iOS App,West,Zone-4,Muscle Gain,Silver,3727,486.15,0.0
CUST-4634,Paid Social,iOS App,South,Zone-1,Muscle Gain,Silver,1596,534.28,0.0
CUST-4635,Organic,Android App,West,Zone-1,Endurance,Bronze,1989,1485.99,0.0
CUST-4636,Paid Social,iOS App,South,Zone-9,General Health,Bronze,4640,1019.57,8.0
CUST-4637,Search,Android App,South,Zone-1,General Health,Bronze,1858,1561.69,0.0
CUST-4638,Paid Social,Mobile Web,South,Zone-5,Endurance,Silver,3429,1463.09,7.0
CUST-4639,Organic,iOS App,South,Zone-3,General Health,Bronze,4471,692.61,14.0
CUST-4640,Paid Social,Mobile Web,South,Zone-4,General Health,Silver,4486,468.89,14.0
CUST-4641,Paid Social,Mobile Web,North,Zone-3,General Health,Bronze,3355,1093.08,22.0
CUST-4642,Organic,iOS App,South,Zone-6,Muscle Gain,Bronze,3760,264.67,0.0
CUST-4643,Organic,Desktop,East,Zone-3,Endurance,Silver,242,795.52,0.0
CUST-4644,Paid Social,iOS App,South,Zone-5,Muscle Gain,Silver,2340,679.12,8.0
CUST-4645,Organic,iOS App,North,Zone-5,Endurance,Bronze,342,1367.17,0.0
CUST-4646,Paid Social,Android App,North,Zone-8,Endurance,Bronze,3807,1284.54,9.0
CUST-4647,Paid Social,Android App,South,Zone-7,Muscle Gain,Bronze,1955,1122.58,0.0
CUST-4648,Search,Desktop,West,Zone-2,Endurance,Bronze,4143,668.92,10.0
CUST-4649,Paid Social,iOS App,South,Zone-7,Muscle Gain,Silver,4095,662.71,10.0
CUST-4650,Paid Social,Desktop,South,Zone-9,General Health,Bronze,4392,1349.68,0.0
CUST-4651,Organic,Android App,East,Zone-4,Weight Loss,Silver,4748,1708.74,0.0
CUST-4652,Organic,iOS App,North,Zone-5,General Health,Bronze,3272,772.78,8.0
CUST-4653,Influencer,iOS App,East,Zone-3,Weight Loss,Silver,399,579.38,0.0
CUST-4654,Paid Social,iOS App,South,Zone-6,Weight Loss,Bronze,1160,1120.26,0.0
CUST-4655,Paid Social,iOS App,East,Zone-2,Muscle Gain,Gold,685,938.9,0.0
CUST-4656,Search,iOS App,South,Zone-9,Endurance,Silver,4876,1331.27,7.0
CUST-4657,Organic,Mobile Web,North,Zone-8,Muscle Gain,Bronze,3339,1075.79,9.0
CUST-4658,Search,Android App,North,Zone-2,Muscle Gain,Bronze,4520,1449.75,14.0
CUST-4659,Paid Social,Desktop,South,Zone-2,Muscle Gain,Bronze,4374,1070.6,0.0
CUST-4660,Search,Android App,West,Zone-9,Endurance,Bronze,1435,405.95,0.0
CUST-4661,Organic,iOS App,South,Zone-2,Weight Loss,Bronze,820,1935.07,0.0
CUST-4662,Paid Social,Desktop,South,Zone-3,General Health,Bronze,676,847.02,8.0
CUST-4663,Search,Desktop,East,Zone-3,General Health,Bronze,4312,485.88,0.0
CUST-4664,Organic,Android App,North,Zone-9,Endurance,Gold,857,871.85,0.0
CUST-4665,Paid Social,Desktop,East,Zone-1,Endurance,Bronze,1725,711.84,11.0
CUST-4666,Search,Android App,East,Zone-9,Weight Loss,Gold,4751,2251.02,0.0
CUST-4667,Organic,Android App,South,Zone-1,Endurance,Bronze,435,1197.05,0.0
CUST-4668,Paid Social,Mobile Web,North,Zone-8,Endurance,Silver,2455,904.97,6.0
CUST-4669,Paid Social,Android App,South,Zone-6,Weight Loss,Bronze,4424,986.79,0.0
CUST-4670,Search,Android App,North,Zone-9,Endurance,Bronze,3920,938.78,20.0
CUST-4671,Paid Social,Mobile Web,West,Zone-7,Weight Loss,Silver,1317,1438.6,9.0
